product_id,customer_id,rating
55575,67476,2
65229,63649,4
61148,29722,2
9645,99325,5
3989,52536,4
32287,40690,2
58875,99334,5
36689,66499,4
995,97217,5
78057,38035,2
61419,86894,1
87142,92075,4
97552,27680,4
51269,95103,3
28441,19792,1
61662,39168,3
72895,57387,2
39292,86025,3
46149,26954,2
55562,20591,2
51424,25837,4
82029,10837,3
37989,32307,1
57998,23246,5
7283,92864,3
17926,8359,3
37764,22187,3
29612,873,1
36450,7931,2
43478,12277,5
82029,6875,3
91503,39762,4
20153,66494,5
66475,57080,2
99363,95247,2
26744,70118,4
11113,27779,2
88545,39344,2
99897,48504,2
43618,752,2
53927,51043,2
485,19940,2
89440,9546,5
56457,25288,4
94675,13806,1
78711,93502,2
41408,90230,4
43223,18478,1
32519,3238,5
4713,91577,2
80583,77294,5
40580,47077,5
73288,78593,2
2469,65830,2
3408,91238,3
45824,36943,5
16078,8313,2
42924,43825,4
10154,69413,1
2271,52904,4
37140,77099,3
26767,22092,3
68999,76172,4
53471,64552,1
1890,37515,3
92075,96508,1
16150,97695,1
43323,38594,2
43618,18247,1
4406,42608,4
49962,47450,2
10092,74605,4
56166,39784,4
45564,48168,2
37348,12220,5
99571,64314,2
89891,44163,2
86570,26974,4
92947,97946,2
67578,11349,5
98670,38656,5
13938,30682,4
57163,92018,2
60666,17555,3
18995,62417,2
10092,54575,3
50238,84393,2
44612,49503,3
10639,64864,3
42343,81391,5
97185,88790,3
75733,8359,5
42640,77333,4
26474,78764,1
7905,39219,1
3932,89266,3
565,43717,5
67802,85046,4
30851,36943,5
45747,48352,5
48715,88369,3
39788,11950,1
38316,61363,3
91567,45570,5
53639,25039,5
30416,5629,1
90114,49075,1
17871,84659,4
80362,27220,1
36596,63734,1
72963,63722,2
26661,23685,1
74342,7298,1
18737,14686,3
64366,42339,4
5652,20949,2
87050,57599,5
87181,43188,5
54925,55458,3
85954,18494,1
81635,33699,3
21006,79268,3
72375,71018,1
57937,68057,3
22244,67067,2
58776,60399,1
89840,61811,5
57998,80356,5
52778,22068,5
56503,39701,4
12307,87847,4
55288,90395,2
2124,39850,5
72963,81096,3
9464,1925,3
85533,28520,1
89337,76012,2
6071,59734,1
72056,83182,4
9785,63722,5
72402,31630,4
28821,31994,1
54484,58217,5
63656,96908,2
54100,28690,5
64381,58037,3
1543,31916,4
47085,9841,3
87286,44321,1
91633,91214,4
6120,66160,1
25098,83050,3
83483,52019,2
51269,23701,5
91246,2356,4
54032,67651,4
5042,66308,2
5246,67031,3
54964,88315,1
64710,28239,4
93567,3806,5
52778,94962,4
3989,18021,4
626,43175,4
30358,88550,3
8392,60961,3
52996,81168,3
17700,44321,3
77856,93719,5
94381,10772,3
97291,83848,4
9460,88508,1
34746,93462,1
10680,16340,2
48056,96953,4
28859,20945,3
81404,9027,2
14575,51191,3
82315,29674,4
42924,5606,5
48797,3194,2
60201,66946,5
44622,74200,2
57851,16983,5
85786,54620,5
48896,14573,2
96607,70468,4
71399,96908,3
98219,71012,1
20337,50392,3
23174,40889,2
7849,29847,1
51084,90151,3
74136,47838,2
76328,37912,3
87742,72535,2
64310,87151,2
46011,61567,4
53471,37512,2
91157,10469,5
92738,70468,5
10367,31261,5
13701,13518,3
18021,53494,4
43346,8654,2
27415,94384,3
98720,63950,1
43049,70283,5
81404,73795,2
75512,90173,5
45321,37840,3
52315,10772,3
3924,1322,1
10416,54099,1
55530,1652,1
50521,14419,5
11026,87663,1
57998,93203,1
42846,96609,1
94598,94995,2
19482,53722,2
72228,18509,3
56586,69202,3
2947,72433,5
12866,69289,4
35965,31872,4
70071,97578,3
15117,86455,3
485,85613,3
40076,42030,3
62887,47846,4
94952,15124,2
18194,66045,4
70157,73314,5
56383,67817,1
93399,15684,3
89552,57599,4
70255,82371,2
57937,64350,5
43314,40357,1
95018,1352,4
33713,70230,2
70345,57067,5
57851,70283,1
4757,63810,1
48263,15533,4
68711,96953,4
1890,90173,3
31669,72895,2
54078,35370,4
65293,91214,1
12879,30258,1
90766,6456,3
19401,59131,1
32699,58895,2
99687,85682,2
67761,38731,5
6414,7307,2
90416,40326,1
77856,57387,5
18669,24438,2
17663,15332,1
66332,74790,4
61653,37512,2
53714,30589,3
42640,98644,4
56960,23021,1
1600,74765,3
10978,57387,3
26222,50262,2
91025,41298,1
52957,24075,5
90589,36777,2
30991,55236,1
71673,49669,3
7377,57476,3
82919,55234,5
72903,55599,1
45827,11581,4
92767,15665,5
17312,88106,5
93992,63950,4
44301,64168,2
89562,40489,5
48266,99790,1
48249,56812,5
73806,93719,5
67817,86239,4
72402,62580,5
8547,43506,3
36700,69675,4
88363,8023,1
60551,42391,4
76328,18247,3
68999,22443,4
24357,48988,3
29063,20580,3
22074,65650,5
73353,96508,3
20999,11012,3
66516,3514,1
57808,81109,4
95071,34083,5
43073,70589,1
1890,3480,4
34979,75469,1
4486,87414,5
54456,93456,1
24233,35011,1
47211,35736,5
15332,79968,4
40168,87966,1
58776,28477,2
2019,39887,2
70775,4588,4
65359,40562,1
35424,73148,4
626,93456,5
10091,39701,5
34903,69202,3
15342,33926,5
84669,3480,3
84535,83160,3
19580,414,4
69876,25039,3
76906,29717,4
18764,69613,2
22988,75788,4
50551,10770,3
10556,62038,5
98642,13616,5
36025,97874,4
19041,23315,3
41640,97697,2
79229,81728,5
2247,66160,5
91246,12152,2
8826,68595,1
15194,45586,2
61987,39421,5
52793,84079,3
85536,43027,5
14259,77264,1
53640,58245,5
23345,33870,3
58075,49526,2
22750,96948,1
90882,27788,2
59310,82568,3
16292,97695,4
52315,55172,2
43478,43027,1
72482,82298,4
76599,36446,3
51839,9841,1
70421,8607,3
54905,35066,5
66959,57067,3
18937,31565,5
92189,95744,3
85946,51112,4
64544,15877,3
72320,57277,3
37328,65419,5
77855,71785,5
74967,74732,3
60666,22741,4
17312,36167,5
38154,40616,3
45053,50358,4
6523,94290,1
38633,44781,2
23584,8507,4
65554,8762,3
59336,12307,1
89552,84861,1
28441,31851,1
1495,22627,4
96607,23684,4
67578,13806,5
33502,87414,5
8440,54099,1
92299,22153,4
56831,16983,1
19391,92531,4
82629,44674,5
17469,95930,5
50306,24871,1
42272,14654,1
30358,58275,1
44578,41156,2
553,32777,4
81859,63660,3
30890,38727,1
2191,44534,4
21644,26162,1
64544,72535,3
87089,14573,5
7231,9335,3
39629,35360,3
22750,31653,4
96329,67256,1
16800,87203,3
91104,48506,2
6877,75842,2
972,7428,5
67725,44911,2
74342,61897,1
71696,55458,5
42247,1785,1
84670,28345,5
95718,99086,4
88752,84146,5
13479,50261,5
1694,91967,3
14536,46828,1
65359,92669,1
33192,35356,1
56289,27220,4
9006,51950,2
5266,48185,3
99963,95298,1
23308,77264,1
41074,93001,3
1543,64254,1
38197,28402,3
55442,25611,3
3177,90173,5
35128,23056,2
50989,58122,4
34337,11837,3
90856,15827,1
44794,92714,4
32043,59661,3
80326,98205,3
6877,70972,4
30313,46055,2
34377,86239,5
20153,52992,1
94545,13597,3
15771,31261,1
54715,82289,5
21676,76012,5
9030,75226,1
85682,64473,4
70255,32515,2
2247,54484,1
40580,85663,4
83101,7351,4
15194,81168,4
71267,80751,5
81404,10616,2
46995,70837,4
88160,80356,2
14536,9217,3
88000,50375,2
31954,64254,4
6708,65539,3
99571,53135,5
4299,77103,1
62446,47566,3
2318,97648,5
9785,47047,1
27147,30247,5
8083,42275,2
19391,54159,5
78174,49697,1
6523,94613,2
64307,78715,5
40580,66257,4
62652,81178,4
35542,12351,1
34782,87097,4
80010,93462,4
95483,96512,3
12904,12120,4
36401,14686,4
65366,69917,5
71726,26364,1
62652,99497,4
2318,84493,2
614,13806,3
85954,68364,5
21006,74271,2
65909,25255,2
86363,1352,4
91011,69917,5
25066,84526,4
55361,20580,3
41282,43284,3
66198,86894,4
15348,24258,3
63146,49586,3
48715,99497,5
95689,21775,4
67032,31736,2
53927,92018,1
77677,43690,3
64573,77651,3
71178,62361,2
37328,70283,2
19679,28690,5
95010,7939,3
6420,69794,1
20999,18374,1
83744,95930,3
36450,24387,4
88302,83331,4
19679,43012,3
92905,66812,3
5256,61298,3
21451,60488,1
64251,88790,2
42781,70154,3
75512,27656,3
16158,36183,5
58845,7351,1
28571,34074,2
9871,75101,4
92767,66546,4
48205,27765,2
73527,11950,2
48164,39547,2
80915,80685,4
36380,14615,3
47657,32777,2
73288,38656,4
26062,93938,5
39971,2138,2
17823,96588,2
58845,16919,5
98878,57256,1
25565,75101,3
42744,35011,5
90260,69917,5
46019,66546,5
13938,31261,4
73288,63126,5
20485,20620,5
53917,69285,1
33192,8762,2
61419,62517,1
90398,752,4
93399,70972,1
6708,4591,1
13188,64160,2
25276,28402,3
87742,13597,4
7455,78834,3
68965,77333,1
90398,3277,1
98507,86474,5
34207,3427,1
52793,15502,4
369,3861,3
52807,36037,3
95044,13050,3
96111,83825,5
46999,35750,3
84988,83382,2
68621,30774,1
47852,39074,4
88363,75585,2
43323,54099,4
79271,15867,4
30823,51897,4
89938,79352,4
84510,61298,3
61183,89939,1
92299,65535,4
58540,8313,1
66959,76289,4
70350,17840,1
77137,2921,5
23263,95194,3
61272,69675,3
64307,73771,1
3715,37572,1
29794,94060,4
70707,79680,2
82915,74671,4
76165,19934,3
85682,57256,3
40291,76010,3
90386,72713,5
43409,96113,1
63381,17130,1
72228,18706,5
18652,38668,2
57143,12223,3
73803,68145,1
71696,2986,1
42878,12725,2
10213,1322,5
90766,66547,1
15253,79582,5
4912,70467,1
8826,87639,4
91294,65518,5
98809,73226,2
10463,54486,4
32480,77103,1
80214,61896,5
27147,20298,5
49154,39932,4
35425,2679,4
60786,21939,3
45758,93052,2
83101,49493,1
13577,62835,5
51845,18517,1
26835,25288,2
55124,42909,1
63026,35176,5
18194,2922,5
90416,58275,2
47657,72068,1
89169,69205,2
5226,10245,5
8378,20022,3
18240,99477,5
61662,93203,3
35424,97946,3
78966,60094,2
56967,2952,4
95483,30960,2
60741,79183,5
54778,31340,3
92110,74855,4
74516,99325,5
83420,33441,2
92860,52273,2
87474,3427,4
33713,16983,4
97506,68841,3
79206,59868,3
80687,32453,1
61345,61313,4
30511,29752,1
23268,62580,3
34185,9027,5
87900,99300,4
61148,35066,4
43314,59439,3
10092,63814,1
65366,21066,2
13336,59481,3
31109,19335,5
69866,92531,2
37794,17130,2
71023,58122,2
70216,8762,5
30823,36467,3
10336,26066,5
44794,75693,4
15399,70589,1
27649,54486,5
17865,96252,1
74582,12152,4
93777,30731,1
57143,27704,2
64307,72426,2
48263,50098,2
8580,51549,4
80390,3194,4
42034,88550,3
52463,24871,4
5652,86129,2
66904,47114,2
31147,60961,5
55719,66321,5
94545,83735,1
23849,7907,4
12103,11153,4
68922,32447,4
76328,16210,3
10556,80975,4
6364,59755,3
67437,1194,5
14933,92347,4
99363,74081,4
9827,54558,5
19041,88455,2
18842,33895,5
33614,4933,5
86570,49359,5
14879,3712,2
16766,12367,1
45053,68273,2
11127,10917,1
19265,59869,4
60741,48730,1
17865,91802,1
64573,10808,1
42878,9954,1
95366,8861,4
89440,13377,2
5732,70911,2
33614,9841,3
47211,66160,1
80915,61374,1
14161,98736,4
40989,71859,2
64344,37019,3
68554,30909,2
78174,44577,1
84161,59768,2
2723,57850,4
4757,98063,4
64822,39344,2
41282,20740,1
1957,37019,5
93399,73308,1
87451,48730,4
93271,16762,1
22864,72300,1
95044,19973,5
74399,70154,4
97211,4685,4
76435,69205,5
90114,16627,2
24357,2921,3
60633,96272,4
87912,64653,5
88000,35176,2
57288,24062,3
43084,64768,4
60666,65562,1
8225,54575,5
39650,63281,3
13067,35279,4
2191,43027,4
68520,26162,1
88752,60983,5
28387,19940,5
4912,77011,5
1519,42030,1
12254,22185,3
99714,52536,4
38744,54484,3
70157,4516,3
62020,13383,1
71485,8221,5
92487,58718,1
78748,31981,1
55535,36410,2
7455,5400,5
92365,1284,5
2318,79206,4
70563,99497,5
70587,93540,5
75101,59370,1
97043,64254,5
84226,70493,1
67324,20576,2
33039,56939,1
88752,33871,5
34957,22187,4
52628,75002,4
32075,83765,4
18653,38058,2
76906,36169,3
97428,46146,5
50551,62165,1
51845,35959,1
485,66530,1
58478,26947,5
64381,59661,2
53639,2096,3
18646,82465,4
35767,79696,3
63613,53642,4
63,71434,2
52558,40491,5
28226,8762,4
77677,62394,3
38197,53340,3
98507,43175,3
36401,72495,1
4912,93052,1
93611,17840,3
98642,36185,2
72811,22826,1
47914,30379,2
49688,41298,1
43346,23684,5
46294,16458,2
27147,45684,3
64284,18224,2
67437,85642,4
57439,31723,3
47565,92218,5
41298,83147,5
62914,26162,5
20139,20079,4
51427,84750,2
70421,76359,3
91683,67251,2
92072,5144,1
39338,27246,1
68487,13899,2
57143,99457,4
44735,26592,4
64310,30913,1
15274,73471,1
46333,65112,5
36596,76081,5
27093,32307,3
18842,79303,4
48782,69328,5
95763,93135,4
36380,31340,3
48263,62335,3
80362,34878,2
30851,12277,5
9068,15533,2
98836,49153,2
38924,15761,4
88812,60569,1
79229,73503,1
54032,38790,3
16658,55599,4
10727,59053,4
94121,33928,2
37764,72713,5
43144,20106,5
87181,95410,5
33995,40422,5
99571,27220,4
39788,19973,3
24068,67817,4
74549,37840,5
43960,74253,2
60867,67746,2
74017,54001,3
46489,11012,1
90386,20079,3
97700,91340,1
66332,81329,2
31954,76114,1
25689,1472,3
11589,91802,2
5851,92503,4
14830,5285,1
21748,76856,4
51376,22517,1
8547,57383,4
1123,2921,5
72228,18408,1
41626,66547,3
52807,30913,4
10529,48168,1
35606,42275,2
61651,56257,5
98947,63281,2
33552,7345,3
19401,73955,3
43777,69289,4
57163,74845,2
90398,54620,2
94987,81109,4
61225,35959,2
74993,11153,1
28726,43012,3
87905,18061,1
9346,75885,2
56960,18247,4
78057,74160,3
56435,13150,2
32179,84276,1
46309,77188,4
68090,12277,4
93449,18224,3
97291,25854,4
17926,23315,4
2941,43012,1
10091,79785,5
80362,77188,1
45747,89716,4
43777,85177,1
51269,9418,4
37989,97946,3
16800,12915,2
10463,51881,5
36314,91577,2
2507,59941,3
10071,87181,2
15057,96803,5
69087,97053,1
53615,72495,3
78892,7939,3
13383,22854,5
88302,3394,4
99850,51723,1
83327,38799,3
3885,60488,4
79419,90173,1
88000,87847,1
13175,19611,2
64397,38035,3
90035,9180,5
90856,57149,3
38947,4938,2
44485,74200,2
42268,24387,4
25077,63810,3
28130,39701,4
5798,3712,4
74756,20164,3
59503,88345,3
68487,27765,5
81404,70380,2
97412,91294,2
89651,26954,5
52554,29674,2
68965,96512,2
26661,18247,1
22709,45382,3
84602,70026,5
32287,43283,5
2469,72059,2
77719,37071,2
4455,75353,2
33203,70026,1
26422,35736,5
6364,24634,1
73353,15197,5
96443,40690,5
7069,73226,5
88302,8607,1
35278,4893,5
79259,61567,4
66198,19675,2
9068,70468,5
95614,73803,1
71579,5925,3
80184,15665,2
59379,2765,5
78664,2202,2
15342,73955,4
93546,30379,3
44410,47308,5
34496,46270,5
48164,60569,1
14327,72300,1
99378,44163,5
27375,85519,2
86054,86872,5
12845,66499,5
76216,31723,5
77620,66257,2
98239,83155,3
63780,38668,5
95415,16085,3
43979,47566,5
25083,1048,3
70421,40489,1
5708,84465,5
99884,46394,3
27409,79268,4
79964,97946,3
3932,75226,1
3028,23437,5
64587,81800,2
83288,2921,1
74756,83825,3
15274,61216,5
21644,59616,4
94381,18130,1
58863,83182,5
47499,59868,2
88946,13837,4
76342,20581,1
31669,43090,4
36743,89822,2
69942,32307,4
10529,33699,2
97812,40422,1
72482,89266,3
25553,22287,1
83101,70468,4
5171,30974,4
37201,64768,3
59546,71785,3
80390,68748,4
23308,66530,5
93399,91340,4
95284,40690,3
35047,59828,3
30358,4704,2
67306,66499,4
79693,93938,3
57479,39916,4
80214,8143,4
25196,92218,2
13297,82268,5
28998,63126,4
72458,50261,4
28706,85663,5
21759,2914,1
95018,60663,3
28726,31340,4
28847,52310,3
12270,43778,5
90035,70230,5
6414,9708,3
76435,84659,2
14787,35692,5
8083,232,4
43144,50451,1
28644,48185,3
41626,39887,3
60669,89976,1
21465,78498,1
9927,36943,3
69290,72495,5
5965,16919,1
99990,19408,3
2160,5144,1
54412,49281,5
16986,50358,4
93738,24248,3
47002,46828,2
18646,78834,4
38924,59857,3
1600,52017,3
95974,57599,4
95010,77647,3
22545,39762,5
46309,75788,4
4168,36415,4
40076,16671,3
34337,96482,1
86455,64168,4
57288,49770,3
23900,15898,5
29045,80975,1
10213,7888,2
46732,23315,1
79891,92489,3
41682,3480,5
74678,70230,5
18236,47129,4
98507,64620,1
77617,80144,2
83740,15877,5
16009,11012,3
27409,26592,3
4343,77688,3
51572,21198,4
35872,23794,3
8378,21177,5
43989,22185,1
46697,72883,3
74516,97697,2
24357,92122,2
65366,82049,3
88160,72495,2
30416,59612,5
19401,55744,1
90741,50451,3
50979,19312,5
67839,57724,4
61987,69202,2
70350,40489,3
79206,17016,4
20616,52598,3
35128,62266,2
4455,73981,5
27998,71928,4
74756,81728,1
64124,24871,4
90520,82322,2
53243,14906,3
82051,96545,4
18597,87646,3
15399,9708,4
62927,75585,3
31147,11349,2
4021,35372,1
9119,1652,4
68864,28948,1
91664,1322,2
47047,66812,2
52072,50666,5
50989,94786,5
3028,7144,1
18646,95103,5
54905,3712,5
78315,42806,3
94209,1399,4
93992,40634,4
11755,28886,5
47211,69413,3
73288,48003,3
87980,11413,3
36596,39651,4
45827,35066,3
99687,67031,1
77677,34878,1
24350,79582,4
76678,63215,4
18995,93959,1
92880,12120,5
82347,65419,4
28441,48003,4
48164,92714,1
52558,37071,3
42120,71122,3
96607,64236,3
79982,21126,4
4486,3759,3
78315,47129,5
78892,71949,1
12254,14763,2
42076,83950,1
97423,2202,1
55562,38727,1
52503,77011,5
10795,2240,2
9785,80144,4
60040,90309,3
17330,84659,1
83483,7351,2
28504,108,5
27359,81152,1
16800,30247,3
40168,83547,4
25066,92531,3
20332,52776,4
39552,57080,4
52558,51881,5
659,70493,3
53471,83160,5
46995,71563,5
19302,72535,4
91136,70972,2
46999,87847,5
15253,83160,3
73175,99477,2
98809,52576,5
54419,91391,5
1611,52872,3
78793,85826,5
62106,77400,2
26804,61298,5
72286,83903,1
47852,13518,5
72458,67476,2
33614,15553,4
73527,19940,1
56435,39344,5
19910,39670,4
43777,30960,2
11589,87360,2
24786,37397,2
9897,15249,5
10727,93549,4
8392,64160,5
21023,43175,5
36718,49505,1
62355,67746,4
42102,93462,5
63613,64694,3
31160,78715,1
12341,82601,2
97860,16149,3
38791,54484,1
3200,11012,4
67306,76359,4
99976,24641,1
72458,19792,1
27331,20591,2
94964,49810,1
37427,14615,5
55392,11153,3
62322,5629,2
46333,33239,2
78793,55172,4
15771,76012,1
14575,48297,4
3924,7907,3
92072,23056,4
60867,2495,4
15728,90173,3
68183,72883,5
73909,18130,4
55531,67031,4
66012,79352,2
70035,88477,5
28305,15124,4
78057,64020,3
85723,67067,1
54301,25611,5
84226,51531,1
66579,46088,4
87451,50345,3
66181,18021,4
62652,89570,3
64957,34074,5
76514,74605,1
59895,54297,4
96006,81325,5
28726,60961,5
60461,59906,2
30004,65650,5
84555,23783,3
29612,43778,4
3715,43284,4
64251,5870,1
1462,99790,3
90890,9451,5
82822,56924,2
87286,10469,3
6708,52471,5
3932,33485,4
33039,28390,1
83994,858,3
70848,85937,5
62355,78478,5
18240,22741,3
44783,31635,5
18994,68145,2
29587,43028,4
61225,92334,5
24068,62595,1
83101,41684,2
80707,12120,3
59895,12351,1
59407,96316,3
10091,52755,3
26562,44020,4
29587,46892,5
14646,48003,2
67324,27852,4
92075,45745,1
13699,70283,2
74017,26672,5
11833,43374,2
22627,3277,2
52628,81391,1
436,90174,1
23298,12223,1
8261,86129,3
35278,57080,5
64822,41227,3
16350,73764,3
89337,67031,1
82254,22153,5
8473,7497,5
91011,44328,4
2469,43717,5
35348,39945,1
94545,91294,1
94545,32595,5
90035,79405,2
98836,52753,4
50551,91317,3
59703,54149,2
30154,82049,4
56344,12307,1
37140,4588,5
88802,2709,5
17926,93001,3
60170,84750,3
53661,51112,4
42803,68364,1
43518,48483,2
75417,23611,2
74756,57149,2
85038,2460,4
9827,30974,3
80934,63649,2
30851,63587,4
93245,70625,5
87912,65601,5
87388,89570,3
32877,96880,5
91104,10196,3
17354,69285,4
79271,8762,5
49522,46828,2
33179,25341,3
13699,10196,3
46732,90153,3
27093,66045,1
63928,62412,3
43506,63438,4
44360,11950,1
35965,86455,4
4168,38727,2
51195,80335,4
5933,88673,2
47995,24871,2
20139,6875,2
93791,35370,1
4133,52019,3
34903,26384,2
81872,27448,1
2947,97697,1
38102,30774,5
59605,99725,3
89552,26384,4
18653,80757,4
48879,69221,5
42358,91277,5
56960,28239,5
85088,25883,1
52262,61132,3
13699,62165,4
22198,37521,5
74163,2524,3
92072,70283,3
63928,69675,5
47002,66547,5
48332,57276,2
80184,5348,3
10071,18441,1
6523,62394,3
97552,50666,2
11248,53658,3
15197,75842,1
72056,24062,5
33179,12220,3
94964,97217,5
36314,13597,3
46267,5925,2
51427,2654,5
87388,43175,4
45612,56230,4
45612,87669,2
38947,52755,5
23308,36169,2
27742,83950,1
64381,65342,5
21141,82979,4
57998,3514,4
62322,23652,4
5845,27852,1
32179,65342,3
59336,86101,2
96924,68273,4
91294,81096,3
18101,16701,4
67137,2460,1
77677,96609,3
97043,68057,4
20283,21168,3
23471,33895,1
84555,66494,5
17926,2524,5
22025,90173,2
83744,16919,2
45734,64620,2
96924,57476,3
86363,77294,5
71853,81168,1
50520,47846,4
83672,92018,5
60741,43646,4
34416,51513,1
80687,11581,1
94952,30909,3
92602,99828,4
56536,84954,4
60040,44020,4
19808,83050,1
88260,94786,3
28048,57276,1
94598,22902,1
57933,30502,1
95044,10804,3
62038,71012,4
72344,60447,4
38744,92503,4
19412,74631,2
78157,65457,3
21486,82966,2
65293,32170,2
64140,96953,2
22864,2091,5
41640,84465,2
92767,49810,3
22744,57276,3
41312,30774,5
54778,18689,3
88546,36443,3
27649,8580,5
55156,91243,5
16916,98736,3
369,9693,4
85533,43188,1
56007,22902,4
36743,65038,3
2318,15488,3
41408,19934,4
37201,72930,3
8564,36446,5
27981,50537,5
444,62403,4
83744,64355,2
95640,96541,2
66579,76708,3
60867,56888,1
87439,17979,4
94927,96394,3
64171,18981,2
26422,47129,2
10091,4147,4
11446,83657,1
28313,87639,4
73538,51396,3
22403,12725,3
65266,86894,3
54301,7907,3
83273,70839,3
21647,54001,3
13336,55920,2
53714,65365,1
40580,45732,4
35872,52755,2
3924,92334,2
70334,98253,1
3885,69221,2
44401,44539,1
72482,64312,3
38678,23021,2
4115,57387,4
4151,35011,5
12392,59905,3
62039,47846,1
50979,97517,4
28441,89939,2
71610,99906,3
46999,75353,1
29063,66834,4
7377,60347,5
97205,54620,4
6364,42872,2
63664,43426,2
74678,30974,1
88545,61896,4
86332,79595,3
96818,46394,4
80321,72908,3
53640,24837,1
5209,10707,2
41129,86455,5
80914,68419,3
35785,32910,5
39650,54297,4
46845,52753,1
51845,15405,2
30511,24121,5
65554,65518,3
39788,39563,1
31954,58616,3
2976,82412,3
68432,72930,4
17871,69202,5
89622,78715,3
97043,38594,2
4455,92584,2
6120,40562,2
44938,51280,3
80928,66563,5
33502,28948,4
28305,54982,1
97812,18061,4
53930,39728,2
30874,25883,2
70345,14654,3
85954,61811,1
54412,91577,2
73163,32697,1
15033,49281,5
221,8654,3
38644,23437,2
25098,44361,5
62039,89266,1
99,6875,4
73740,17332,1
80772,51280,3
658,16166,2
221,60607,3
87900,97053,4
63118,20663,4
86570,61607,3
30313,41684,4
53927,8479,5
56503,77011,1
54100,72068,2
436,37521,1
62322,75798,5
17823,99725,2
71610,13988,5
85038,65830,3
357,57930,1
99753,74790,1
64822,72495,3
31160,48168,3
85786,89078,1
81404,97578,4
64310,30007,1
5519,26364,3
85786,63757,3
8473,60488,5
23434,97950,3
60669,2654,3
5933,69734,5
83999,88673,3
43381,37840,1
46845,63518,5
95018,9740,1
30004,10615,2
42076,63950,5
51572,56257,5
95473,50901,4
13539,44321,2
77276,20116,4
76165,93702,1
75666,58275,4
98878,64473,4
57043,65830,1
47852,57277,3
614,27748,1
86383,64020,4
56383,66308,4
90882,58748,5
29415,34067,5
74380,50451,5
41074,62580,2
42245,31565,1
15274,99644,5
29045,62979,3
972,72908,2
71842,63215,4
14536,65451,2
29906,79206,5
81139,85261,2
92217,55237,4
21262,35370,3
33039,92247,3
33593,2325,2
58532,24387,2
84669,86767,1
18282,56257,2
5209,85937,5
87742,23398,2
8392,99725,1
221,44476,4
1330,10808,3
2947,54297,3
70350,3277,4
23308,82595,1
18384,45636,2
19391,45117,2
29808,16958,4
69432,86894,1
54925,51549,4
51023,25907,2
68711,45454,5
85197,61567,5
16292,83735,5
70587,40668,5
57043,26765,5
4486,70468,1
58053,16033,3
10490,65353,2
75588,95621,3
71399,10808,3
56831,70972,5
58883,19973,3
90766,13050,2
56481,45454,4
94639,10299,5
36333,96953,4
48263,57277,5
78265,69141,2
79720,16530,3
6120,8653,5
264,88673,1
14536,74361,2
8439,44020,1
58532,17087,1
5933,81109,1
99897,55397,2
14630,38668,5
66475,5925,4
53737,48548,3
85268,99543,3
15197,72883,5
27498,28345,1
68432,58675,5
70216,33928,3
13129,36467,1
70817,53642,2
33204,64768,2
48249,93412,4
83567,58272,1
72693,60239,5
83511,88292,2
75897,28239,2
32519,1124,1
45704,57599,2
60669,87527,3
23584,61216,1
29906,63252,2
13067,76359,1
31945,96272,2
91011,83903,1
5965,59365,1
12845,70589,5
32075,45570,2
18842,30913,4
43705,5948,4
71579,23611,1
63780,29567,5
8420,91120,5
25276,24634,3
78300,83657,2
37348,75746,3
59336,92075,2
7069,21775,5
49189,23021,4
68922,33593,1
44484,59906,4
43478,31872,4
44301,63311,5
49430,99828,5
56435,30007,3
89918,64473,3
32043,82601,3
86455,65518,3
48392,31085,1
65366,3252,4
89622,63810,4
77855,17087,5
16150,16725,3
95191,4590,1
63026,16085,2
63523,51897,4
37641,10299,4
43989,25460,5
32519,15710,4
79982,68145,5
14473,12351,2
33354,96508,3
55575,57930,3
68262,1652,4
62941,56264,2
95476,14686,5
80707,59869,4
10945,16762,2
22025,29130,1
10344,21855,3
9727,7351,1
78517,65650,1
88302,38727,4
80607,60339,5
50916,1990,1
98576,19213,5
85088,90153,3
10887,18478,5
1721,60983,2
90712,55920,5
1495,91243,3
38294,73771,5
53508,69206,2
27232,41684,5
35008,84465,3
21644,19460,1
96330,85553,2
56960,13904,2
40168,55458,2
22753,96953,2
55595,41684,3
70071,42012,5
42744,37572,4
33836,19460,1
11660,10465,2
43518,81325,5
2132,97183,5
2124,59833,1
70255,71949,2
73538,22153,5
89564,95103,5
59569,65659,3
59379,47450,1
32125,25152,4
27147,22068,3
47995,58220,1
7088,72867,5
24233,63950,3
19401,98449,3
2507,29085,5
66475,78947,2
94598,108,5
56481,85553,4
38678,63252,4
49154,39850,3
65855,18977,5
54574,95410,4
14202,70052,5
47914,72446,5
92947,53722,3
56166,81928,3
13137,45570,5
30874,94663,3
92602,44414,2
10344,22068,1
73569,20581,5
59546,15358,1
8733,81178,5
50336,47114,5
14787,69149,1
93399,56668,4
91465,3508,3
33735,23701,4
68669,66494,3
23263,11581,4
77120,30001,1
2404,81168,1
18646,31261,1
45734,76915,1
41994,12789,4
70035,80630,5
80928,75693,4
46732,39762,4
23959,86178,5
44533,50179,2
5336,68419,3
80548,42872,3
4081,49153,1
38791,24132,3
17149,48567,4
85445,54982,4
84902,64312,1
33322,15249,3
2120,47308,4
48263,64653,4
436,75746,5
27934,64314,5
8420,47838,4
97103,80751,4
61919,19611,5
44735,83331,3
36841,30450,2
15771,66322,1
89337,69328,3
72862,95745,5
45758,82049,2
